Unique Key Code,Country,Supplier Code,Supplier Name,Parent Company,VBS Code,VBS Description,GPO Category,Category,Main Category,ACT/LE Spend $ Jan,ACT/LE Spend $ Feb,ACT/LE Spend $ Mar,ACT/LE Spend $ Apr,ACT/LE Spend $ May,ACT/LE Spend $ Jun,ACT/LE Spend $ Jul,ACT/LE Spend $ Aug,ACT/LE Spend $ Sep,ACT/LE Spend $ Oct,ACT/LE Spend $ Nov,ACT/LE Spend $ Dec,ACT/LE Spend $ FY,ACT/LE WAPT Jan,ACT/LE WAPT Feb,ACT/LE WAPT Mar,ACT/LE WAPT Apr,ACT/LE WAPT May,ACT/LE WAPT Jun,ACT/LE WAPT Jul,ACT/LE WAPT Aug,ACT/LE WAPT Sep,ACT/LE WAPT Oct,ACT/LE WAPT Nov,ACT/LE WAPT Dec,Budget WAPT Jan Round 1,Budget WAPT Feb Round 1,Budget WAPT Mar Round 1,Budget WAPT Apr Round 1,Budget WAPT May Round 1,Budget WAPT Jun Round 1,Budget WAPT Jul Round 1,Budget WAPT Aug Round 1,Budget WAPT Sep Round 1,Budget WAPT Oct Round 1,Budget WAPT Nov Round 1,Budget WAPT Dec Round 1,Final BU Spend Jan Round 1,Final BU Spend Feb Round 1,Final BU Spend Mar Round 1,Final BU Spend Apr Round 1,Final BU Spend May Round 1,Final BU Spend Jun Round 1,Final BU Spend Jul Round 1,Final BU Spend Aug Round 1,Final BU Spend Sep Round 1,Final BU Spend Oct Round 1,Final BU Spend Nov Round 1,Final BU Spend Dec Round 1
Bolivia356322,Bolivia,356322,TOYOSA S.A.,TOYOSA S.A.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia356338,Bolivia,356338,BOLIVIAN GROUP SRL,ELECTRIC MUNDIAL,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,4239,42,2857,3868,4033,3468,1025.34,949.61,939.33,1042.67,848.95,1408.69,24721.59,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,4239,42,2857,3868,4033,3468,1025.34,949.61,939.33,1042.67,848.95,1408.69
Bolivia356376,Bolivia,356376,HILLER ELECTRIC S.A.,HILLER ELECTRIC,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,4520,5138,3928,5882,141,10798,3609.49,3265.78,3219.11,3688.15,2808.88,6394.04,53392.45,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,4520,5138,3928,5882,141,10798,3609.49,3265.78,3219.11,3688.15,2808.88,6394.04
Bolivia356394,Bolivia,356394,C.I. CONTROL LTDA.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,85382,0,0,390,2092,660,38.59,35.74,35.35,39.24,31.95,53.02,88757.89,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,85382,0,0,390,2092,660,38.59,35.74,35.35,39.24,31.95,53.02
Bolivia356449,Bolivia,356449,PERNO CENTRO LTDA.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1938,1153,405,1257,566,4179,989.44,916.36,906.44,1006.16,819.23,1359.37,15495,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1938,1153,405,1257,566,4179,989.44,916.36,906.44,1006.16,819.23,1359.37
Bolivia356455,Bolivia,356455,ROGHUR S.A,ROGHUR,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia356485,Bolivia,356485,FERRETERIA ALEMANA BERLIN S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia356506,Bolivia,356506,ATIMEX BOLIVIA S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,1414,1996,0,4608,4831,29.61,-49.72,-60.49,47.77,-155.16,1475.72,14136.73,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,1414,1996,0,4608,4831,29.61,-49.72,-60.49,47.77,-155.16,1475.72
Bolivia356682,Bolivia,356682,ELECTRORED S.R.L.,ELECTRORED S.R.L.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1742,1081,3690,4404,251,1909,2172.95,1935.33,1903.07,2227.33,1619.46,4420.4,27355.54,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1742,1081,3690,4404,251,1909,2172.95,1935.33,1903.07,2227.33,1619.46,4420.4
Bolivia356769,Bolivia,356769,PROVEEDURIA INDUSTRIAL S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,12901,10732,8892,7371,5610,3306,1304.37,1130.9,1107.35,1344.07,900.3,3227.09,57826.08,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,12901,10732,8892,7371,5610,3306,1304.37,1130.9,1107.35,1344.07,900.3,3227.09
Bolivia357225,Bolivia,357225,MARIA ASUNTA ARANCIBIA ESTRADA DE C,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,2449,3296,826,506,57.86,53.59,53.01,58.84,47.91,79.5,7427.71,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,2449,3296,826,506,57.86,53.59,53.01,58.84,47.91,79.5
Bolivia357701,Bolivia,357701,MAWELL SRL,MAWELL SRL,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia357809,Bolivia,357809,HELIOS SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,2289,18373,1363,28770,2056,654.65,529.16,512.12,683.37,362.35,2334.44,57927.09,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,2289,18373,1363,28770,2056,654.65,529.16,512.12,683.37,362.35,2334.44
Bolivia359448,Bolivia,359448,DESMART LTDA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,153,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,153.0006,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,153,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia359674,Bolivia,359674,TECNICA DE FLUIDOS BOLIVIA S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,13783,27835,4940,5125,2452,9334,10124.15,9299.3,9187.32,10312.92,8202.84,15344.39,125939.92,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,13783,27835,4940,5125,2452,9334,10124.15,9299.3,9187.32,10312.92,8202.84,15344.39
Bolivia359798,Bolivia,359798,TECNO REPRESENTACIONES SERVICIOS SR,JURAGUI DURAN = JORGE=,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1909,848,848,0,16378,0,3236.68,2920.5,2877.57,3309.04,2500.2,5881.84,40708.83,75,75,45,45,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1909,848,848,0,16378,0,3236.68,2920.5,2877.57,3309.04,2500.2,5881.84
Bolivia361214,Bolivia,361214,S M S INTEGRACION Y CONTROL LTDA.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,847,2340,2462,1524,0,29,1039.72,962.93,952.5,1057.29,860.86,1428.44,13503.74,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,847,2340,2462,1524,0,29,1039.72,962.93,952.5,1057.29,860.86,1428.44
Bolivia361845,Bolivia,361845,OCME SRL,AETNA GROUP HOLDING,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,9646,0,0.01,0.01,0.01,0.01,0.01,0.01,9646.06,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0,0,0,0,9646,0,0.01,0.01,0.01,0.01,0.01,0.01
Bolivia361850,Bolivia,361850,INTRALOX L.L.C,"Laitram, L.L.C.",1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,2447,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,2447.0006,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,0,0,0,2447,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia362109,Bolivia,362109,INBUSTRADE LTDA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,589,2527,0,12961,1650,0,337.41,235.35,221.5,360.77,99.68,1898.6,20880.31,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,589,2527,0,12961,1650,0,337.41,235.35,221.5,360.77,99.68,1898.6
Bolivia362122,Bolivia,362122,RUSHSERVE LTD.,RUSHSERVE,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,8915,0,0.01,0.01,0.01,0.01,0.01,361.29,9276.34,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,8915,0,0.01,0.01,0.01,0.01,0.01,361.29
Bolivia362857,Bolivia,362857,Mc-MASTER - CARR SUPPLY COMPANY,McMaster-Carr Supply Company,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,234.85,234.9,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,234.85
Bolivia362965,Bolivia,362965,"LIEB PRECISION TOOL, INC.",LIEB PRECISION TOOL,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia364330,Bolivia,364330,"BELVAC PRODUCTION MACHINERY, INC",Dover Corporation,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,803.16,803.21,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,803.16
Bolivia364347,Bolivia,364347,NORDSON CORPORATION,Nordson Corporation,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,180.16,180.21,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,180.16
Bolivia370814,Bolivia,370814,TECNO PROJECT INDUSTRIALE S.R.L.,SEFIN SPA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,3713.78,3713.83,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,3713.78
Bolivia373255,Bolivia,373255,HUMBERTO OCAMPO CORTEZ,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia376477,Bolivia,376477,SAVE IMPORT EXPORT SRL.,SAVE IMPORT EXPORT SRL.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia377478,Bolivia,377478,EMBO SERVICE S.R.L.,EMBO SERVICE S.R.L.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,8680,0,4477,2257,5091,1990,664.09,537.9,520.77,692.97,370.17,2347.41,27628.31,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,8680,0,4477,2257,5091,1990,664.09,537.9,520.77,692.97,370.17,2347.41
Bolivia381375,Bolivia,381375,Grover Calle Flores,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,588,588.05,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,588
Bolivia382670,Bolivia,382670,RUGGED CONTROLS SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,727,0,140,0,356.38,330.06,326.49,362.4,295.07,489.62,3027.02,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,727,0,140,0,356.38,330.06,326.49,362.4,295.07,489.62
Bolivia385530,Bolivia,385530,JAVIER DAVID CHAMBI FABRICA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia385676,Bolivia,385676,ROSIO ROSA IGNACIO HIDALGO DE DE LA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia385696,Bolivia,385696,INCOPLAST SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,10899,0,9491,0,1408,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,21798.0006,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,10899,0,9491,0,1408,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia388215,Bolivia,388215,Pneumatic Scale Corporation,"Barry-Wehmiller Group, Inc.",1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,1902.45,1902.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,1902.45
Bolivia388937,Bolivia,388937,LEVERAGE CORPORATION PROVISIONES S.,Stategic Technology Development Inc.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1395,0,109,0,0,109,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1613.0006,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,1395,0,109,0,0,109,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia392552,Bolivia,392552,GEA Peruana S.A.C.,GEA EQUIPAMENTOS E SOLUCOES LTDA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,11444,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,11444.0006,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,0,0,0,11444,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia403298,Bolivia,403298,ISOTEK S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,5119,0,14066,25293,12115,4265.53,3873.37,3820.13,4355.28,3352.07,7295.36,83554.74,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,5119,0,14066,25293,12115,4265.53,3873.37,3820.13,4355.28,3352.07,7295.36
Bolivia403510,Bolivia,403510,ATLAS COPCO BOLIVIA S.A.,Epiroc AB,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,396,7732,53181,0,33032,41535,4381.81,3981.06,3926.65,4473.53,3448.34,7455.12,163542.51,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,396,7732,53181,0,33032,41535,4381.81,3981.06,3926.65,4473.53,3448.34,7455.12
Bolivia404368,Bolivia,404368,Fabian Mauricio Castillo Galarza,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia405522,Bolivia,405522,Jetmer Vasquez Gutierrez,Jetmer Vasquez Gutierrez,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,3684,1251,8061,4011,2715,2522,2130.57,1896.08,1864.24,2184.23,1584.37,4362.18,36265.67,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,3684,1251,8061,4011,2715,2522,2130.57,1896.08,1864.24,2184.23,1584.37,4362.18
Bolivia406221,Bolivia,406221,Estudios Proyectos y Servicios ESPR,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia409365,Bolivia,409365,BOMESCO S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia406683,Bolivia,406683,INDUSTRIAL ELECTRONIC -,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,19591,9879,8348,0,4219,3868.95,3506.07,3456.81,3951.99,3023.7,6750.5,66595.02,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,19591,9879,8348,0,4219,3868.95,3506.07,3456.81,3951.99,3023.7,6750.5
Bolivia412359,Bolivia,412359,INTEC SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia386649,Bolivia,386649,MICROETIQ SOCIEDAD ANONIMA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,2433,0,0,7309,1658.66,1459.02,1431.92,1704.35,1193.65,3713.83,20903.43,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,0,0,2433,0,0,7309,1658.66,1459.02,1431.92,1704.35,1193.65,3713.83
Bolivia410314,Bolivia,410314,ENVIE SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,1866,0,0,0,497,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,2363.0006,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,1866,0,0,0,497,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia412071,Bolivia,412071,PRECISION SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,458,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,458.0006,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,0,0,458,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia412917,Bolivia,412917,UNIMAQ LIMITED,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia412225,Bolivia,412225,Ecological Technology Maldonado Ara,Ecological Technology Maldonado Ara,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia413700,Bolivia,413700,Hunt Electrical SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,14237,0.01,0.01,0.01,0.01,0.01,5021.11,19258.16,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,14237,0.01,0.01,0.01,0.01,0.01,5021.11
Bolivia410196,Bolivia,410196,ISEEA S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia408535,Bolivia,408535,CFT S.P.A.,ATS Corporation,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,147876,0,0.01,0.01,0.01,0.01,0.01,11022.16,158898.21,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,0,0,0,0,147876,0,0.01,0.01,0.01,0.01,0.01,11022.16
Bolivia415870,Bolivia,415870,Medic Shield SRL,Medic Shield SRL,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Bolivia364321,Bolivia,364321,SENCON INCORPORATED,SENCON (UK) LIMITED,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,512,0,0,0,30.53,28.28,27.97,31.05,25.28,41.95,697.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,512,0,0,0,30.53,28.28,27.97,31.05,25.28,41.95
Bolivia357917,Bolivia,357917,APLICACIONES TECNOLOGICAS SRL,APLICACIONES TECNOLÃ“GICAS,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,2471,508,0.01,0.01,0.01,0.01,0.01,6.08,2985.13,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,2471,508,0.01,0.01,0.01,0.01,0.01,6.08
Bolivia421320,Bolivia,421320,Gandarillas Ingenieros Consultores,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,41954,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,41954.0006,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,41954,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
